Time,ID,Lat,Lon,Alt,#Wifi networks,SSID1,MAC1,Frequncy1,Signal1,SSID2,MAC2,Frequncy2,Signal2,SSID3,MAC3,Frequncy3,Signal3,SSID4,MAC4,Frequncy4,Signal4,SSID5,MAC5,Frequncy5,Signal5,SSID6,MAC6,Frequncy6,Signal6,SSID7,MAC7,Frequncy7,Signal7,SSID8,MAC8,Frequncy8,Signal8,SSID9,MAC9,Frequncy9,Signal9,SSID10,MAC10,Frequncy10,Signal10
2017-10-27 16:12:01,model=Lenovo PB2-690Y,32.16857397,34.81328609,-9,2,ben moshe,b4:ee:b4:36:d2:b0,1,-51,ben moshe,b0:b2:8f:37:ba:c7,1,-62
2017-10-27 16:14:37,model=Lenovo PB2-690Y,32.16866695,34.81322274,38,9,Robert1,3c:1e:04:03:7f:17,1,-81,Howmanyistwo,74:da:38:50:77:f2,2,-83,tslila,c4:3d:c7:5a:79:1c,11,-87,BezeqFree,6a:12:f5:f9:5e:71,8,-90,osnatg370,c0:ac:54:f5:7b:a7,11,-90,OP2,a0:63:91:69:f6:af,1,-92,NGOGA,30:b5:c2:fe:aa:56,6,-92,DIRECT-35-HP DeskJet 3830 series,98:e7:f4:c6:4b:37,6,-93,HUAWEI-C7FB,48:db:50:34:c7:fb,1,-94
2017-10-27 16:14:52,model=Lenovo PB2-690Y,32.16868001,34.81321794,39,2,DIRECT-35-HP DeskJet 3830 series,98:e7:f4:c6:4b:37,6,-87,Ester,f8:e9:03:13:74:ee,1,-96
2017-10-27 16:15:07,model=Lenovo PB2-690Y,32.16868528,34.81321713,40,2,BezeqFree,6a:12:f5:f9:5e:71,8,-85,hilda,00:02:6f:eb:a0:f4,11,-92
2017-10-27 16:15:37,model=Lenovo PB2-690Y,32.16882634,34.81238415,40,6,DIRECT-A5-HP DeskJet 4670 series,fc:3f:db:7e:60:a6,10,-81,LANDAU HOME,58:f3:9c:62:d2:60,1,-87,May,14:cc:20:eb:cb:c6,1,-90,HOTBOX-D1D7,fc:b4:e6:cf:d1:dd,1,-90,HOTBOX-72B6,7c:03:4c:ba:bf:55,6,-90,AEH-W4A1-b0411d287904,b0:41:1d:28:79:04,8,-96
2017-10-27 16:15:52,model=Lenovo PB2-690Y,32.16874744,34.8109599,41,10,HOTBOX111,90:f6:52:28:38:19,11,-71,HOTBOX111,c0:ac:54:f6:ae:5e,11,-76DIRECT-A5-HP DeskJet 4670 series,fc:3f:db:7e:60:a6,10,-81Nomi Fix WIFI,c4:6e:1f:30:2b:7c,1,-84BezeqFree,6a:12:f5:f9:5e:71,8,-85Robert1,3c:1e:04:03:7f:17,1,-86Howmanyistwo,74:da:38:50:77:f2,2,-87LANDAU HOME,58:f3:9c:62:d2:60,1,-87DIRECT-33-HP OfficeJet 6950,98:e7:f4:00:94:35,6,-87NGOGA,30:b5:c2:fe:aa:56,6,-88
2017-10-27 16:16:07,model=Lenovo PB2-690Y,32.1682687,34.81030598,45,7,BARON WIFI 2.4,60:e3:27:bf:a1:a5,11,-80,Oberyn Martell,18:d6:c7:fb:1c:0e,8,-83,simon,e4:6f:13:73:0a:c2,8,-87,GUYFI,c8:60:00:b1:d4:50,3,-90,Rina,00:26:5a:77:8c:db,6,-90,HP-Print-a2-LaserJet 400 color,e4:d5:3d:7d:d6:a2,6,-90,terry_ap,5c:83:8f:33:bd:68,1,-91
2017-10-27 16:16:22,model=Lenovo PB2-690Y,32.16763949,34.80988697,45,10,HOTBOX111,90:f6:52:28:38:19,11,-71,HOTBOX111,c0:ac:54:f6:ae:5e,11,-76888Free,06:8d:db:6e:71:6d,1,-80CEO-WiFi_2.4,c4:12:f5:80:24:0b,1,-82888Free,06:8d:db:6e:71:bf,1,-82Nomi Fix WIFI,c4:6e:1f:30:2b:7c,1,-84BezeqFree,6a:12:f5:f9:5e:71,8,-85smartsell,78:e8:b6:69:2c:91,1,-85888Free,06:8d:db:6e:71:be,11,-85Robert1,3c:1e:04:03:7f:17,1,-86
2017-10-27 16:16:31,model=Lenovo PB2-690Y,32.16762928,34.80987929,45,8,MOULY MAISON,00:78:9e:fa:15:91,1,-74,Shaked-Guest WiFi,b0:aa:77:f1:3a:68,11,-83,888Guest,02:8d:db:6e:71:be,11,-84,888Corp,0a:8d:db:6e:71:bf,1,-85,888Corp,0a:8d:db:6e:71:be,11,-86,DIRECT-a8-HP M477 LaserJet,aa:6b:ad:04:c6:a8,6,-87,888Guest,02:8d:db:6e:71:6d,1,-87,HP-Print-f3-LaserJet 300,64:27:37:77:d1:f3,6,-94
2017-10-27 16:16:34,model=Lenovo PB2-690Y,32.16762991,34.80987749,45,4,Mouly,7c:b7:33:2e:76:73,11,-81,Efrat Networks MM,94:f6:65:5b:b2:28,5,-87,888Guest,02:8d:db:6e:71:bf,1,-88,Guest Neetwork MM,94:f6:65:1b:b2:28,5,-90
2017-10-27 16:16:37,model=Lenovo PB2-690Y,32.1676301,34.80987737,45,1,888Corp,0a:8d:cb:6e:71:be,44,-87
2017-10-27 16:16:40,model=Lenovo PB2-690Y,32.16763013,34.80987707,45,2,lavel-2,74:da:38:ae:91:7b,2,-90,smartsell,78:e8:b6:69:2a:e9,11,-90
2017-10-27 16:16:43,model=Lenovo PB2-690Y,32.1676581,34.80985926,43,1,888Guest,02:8d:db:6e:71:6d,1,-81
2017-10-27 16:16:46,model=Lenovo PB2-690Y,32.16766611,34.80987825,40,1,888Corp,0a:8d:db:6e:71:be,11,-81
2017-10-27 16:17:04,model=Lenovo PB2-690Y,32.16769849,34.80987688,37,1,Candan,c0:ff:d4:7b:82:30,1,-88
